dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,client_id,feature,method,rank_mean,rank_std,rank_ci95_low,rank_ci95_high,rank_n,contribution_mean,contribution_std,contribution_ci95_low,contribution_ci95_high,contribution_n
cdc,audit,shared,shared,shared,centralized,not_applicable,random_forest,none,fixed_0p5,global,Fruits,single_feature_probability_delta,10.8,1.6431676725154982,9.359700031243491,12.24029996875651,5,0.00047643377073915995,0.0006886059100505663,-0.00012715592209665933,0.0010800234635749792,5
cdc,audit,shared,shared,shared,centralized,not_applicable,random_forest,none,fixed_0p5,global,HeartDiseaseorAttack,single_feature_probability_delta,10.8,1.7888543819998317,9.232000000000001,12.368,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,random_forest,none,calib_f1_optimal,global,Stroke,single_feature_probability_delta,12.4,1.9493588689617927,10.691311614132056,14.108688385867945,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,random_forest,none,fixed_0p5,global,Stroke,single_feature_probability_delta,12.4,1.9493588689617927,10.691311614132056,14.108688385867945,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,random_forest,none,calib_f1_optimal,global,Education,single_feature_probability_delta,12.8,7.496665925596525,6.228882591217839,19.371117408782162,5,-0.00450417971522922,0.004641080362066446,-0.008572266017248224,-0.0004360934132102163,5
cdc,audit,shared,shared,shared,centralized,not_applicable,random_forest,none,fixed_0p5,global,Education,single_feature_probability_delta,12.8,7.496665925596525,6.228882591217839,19.371117408782162,5,-0.00450417971522922,0.004641080362066446,-0.008572266017248224,-0.0004360934132102163,5
cdc,audit,shared,shared,shared,centralized,not_applicable,random_forest,none,calib_f1_optimal,global,CholCheck,single_feature_probability_delta,15.8,0.4472135954999579,15.408000000000001,16.192,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,random_forest,none,fixed_0p5,global,CholCheck,single_feature_probability_delta,15.8,0.4472135954999579,15.408000000000001,16.192,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,random_forest,none,calib_f1_optimal,global,Veggies,single_feature_probability_delta,16.8,2.6832815729997477,14.448,19.152,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,random_forest,none,fixed_0p5,global,Veggies,single_feature_probability_delta,16.8,2.6832815729997477,14.448,19.152,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,random_forest,none,calib_f1_optimal,global,NoDocbcCost,single_feature_probability_delta,17.0,0.0,17.0,17.0,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,random_forest,none,fixed_0p5,global,NoDocbcCost,single_feature_probability_delta,17.0,0.0,17.0,17.0,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,random_forest,none,calib_f1_optimal,global,AnyHealthcare,single_feature_probability_delta,17.2,3.8340579025361627,13.83930007290148,20.56069992709852,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,random_forest,none,fixed_0p5,global,AnyHealthcare,single_feature_probability_delta,17.2,3.8340579025361627,13.83930007290148,20.56069992709852,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,random_forest,none,calib_f1_optimal,global,HvyAlcoholConsump,single_feature_probability_delta,18.0,2.23606797749979,16.04,19.96,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,random_forest,none,fixed_0p5,global,HvyAlcoholConsump,single_feature_probability_delta,18.0,2.23606797749979,16.04,19.96,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,random_forest,none,calib_f1_optimal,global,DiffWalk,single_feature_probability_delta,20.6,0.5477225575051661,20.119900010414497,21.080099989585506,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,random_forest,none,fixed_0p5,global,DiffWalk,single_feature_probability_delta,20.6,0.5477225575051661,20.119900010414497,21.080099989585506,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,CholCheck,single_feature_probability_delta,1.6,0.8944271909999159,0.8160000000000002,2.384,5,0.08977910149842498,0.14481707426260357,-0.03715866086427118,0.21671686386112116,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,global,CholCheck,single_feature_probability_delta,1.6,0.8944271909999159,0.8160000000000002,2.384,5,0.08977910149842498,0.14481707426260357,-0.03715866086427118,0.21671686386112116,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,Age,single_feature_probability_delta,4.0,2.7386127875258306,1.5995000520724854,6.400499947927514,5,-0.0310082321986556,0.04995710360181998,-0.07479756420682186,0.012781099809510667,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,global,Age,single_feature_probability_delta,4.0,2.7386127875258306,1.5995000520724854,6.400499947927514,5,-0.0310082321986556,0.04995710360181998,-0.07479756420682186,0.012781099809510667,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,MentHlth,single_feature_probability_delta,6.4,2.8809720581775866,3.874716649561876,8.925283350438125,5,0.005879560019820879,0.007664343234970011,-0.000838533030882287,0.012597653070524045,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,global,MentHlth,single_feature_probability_delta,6.4,2.8809720581775866,3.874716649561876,8.925283350438125,5,0.005879560019820879,0.007664343234970011,-0.000838533030882287,0.012597653070524045,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,PhysActivity,single_feature_probability_delta,7.6,2.1908902300206643,5.679600041657988,9.520399958342011,5,-0.00380657138302916,0.003762985723488575,-0.007104973798453179,-0.0005081689676051412,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,global,PhysActivity,single_feature_probability_delta,7.6,2.1908902300206643,5.679600041657988,9.520399958342011,5,-0.00380657138302916,0.003762985723488575,-0.007104973798453179,-0.0005081689676051412,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,BMI,single_feature_probability_delta,8.0,5.70087712549569,3.0029608766790714,12.997039123320928,5,-0.014027983695268597,0.01917288221652041,-0.030833755935877297,0.0027777885453401027,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,Veggies,single_feature_probability_delta,8.0,4.358898943540674,4.179256616834886,11.820743383165114,5,-0.00291361296549436,0.0032674812125076855,-0.005777686527191643,-4.953940379707686e-05,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,global,BMI,single_feature_probability_delta,8.0,5.70087712549569,3.0029608766790714,12.997039123320928,5,-0.014027983695268597,0.01917288221652041,-0.030833755935877297,0.0027777885453401027,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,global,Veggies,single_feature_probability_delta,8.0,4.358898943540674,4.179256616834886,11.820743383165114,5,-0.00291361296549436,0.0032674812125076855,-0.005777686527191643,-4.953940379707686e-05,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,AnyHealthcare,single_feature_probability_delta,9.0,2.449489742783178,6.852927574579749,11.147072425420252,5,0.0020368504337966,0.0042078897996834464,-0.0016515275987001024,0.005725228466293302,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,Sex,single_feature_probability_delta,9.0,6.442049363362563,3.3532947659719303,14.646705234028069,5,0.00733785489574072,0.01344116496717241,-0.004443845661106684,0.019119555452588123,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,global,AnyHealthcare,single_feature_probability_delta,9.0,2.449489742783178,6.852927574579749,11.147072425420252,5,0.0020368504337966,0.0042078897996834464,-0.0016515275987001024,0.005725228466293302,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,global,Sex,single_feature_probability_delta,9.0,6.442049363362563,3.3532947659719303,14.646705234028069,5,0.00733785489574072,0.01344116496717241,-0.004443845661106684,0.019119555452588123,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,Income,single_feature_probability_delta,9.8,6.457553716385177,4.139704601348089,15.460295398651912,5,-0.0126343188807368,0.02371562744006808,-0.033421982874077,0.008153345112603403,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,global,Income,single_feature_probability_delta,9.8,6.457553716385177,4.139704601348089,15.460295398651912,5,-0.0126343188807368,0.02371562744006808,-0.033421982874077,0.008153345112603403,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,HighBP,single_feature_probability_delta,10.0,6.6332495807108,4.185700386117,15.814299613883,5,0.04616014286875721,0.07724790711033194,-0.02155063312721308,0.1138709188647275,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,global,HighBP,single_feature_probability_delta,10.0,6.6332495807108,4.185700386117,15.814299613883,5,0.04616014286875721,0.07724790711033194,-0.02155063312721308,0.1138709188647275,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,PhysHlth,single_feature_probability_delta,10.4,1.3416407864998738,9.224,11.576,5,0.00154502950608728,0.0018991414652730558,-0.00011964138468645064,0.0032097003968610104,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,global,PhysHlth,single_feature_probability_delta,10.4,1.3416407864998738,9.224,11.576,5,0.00154502950608728,0.0018991414652730558,-0.00011964138468645064,0.0032097003968610104,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,HighChol,single_feature_probability_delta,11.2,7.463243262818116,4.658178846834774,17.741821153165226,5,0.050499571859836556,0.0951479642800621,-0.03290129603213218,0.1339004397518053,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,global,HighChol,single_feature_probability_delta,11.2,7.463243262818116,4.658178846834774,17.741821153165226,5,0.050499571859836556,0.0951479642800621,-0.03290129603213218,0.1339004397518053,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,GenHlth,single_feature_probability_delta,11.4,9.044335243676011,3.4722906208665805,19.32770937913342,5,0.03313242197036742,0.11860759062970433,-0.07083171506546307,0.1370965590061979,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,global,GenHlth,single_feature_probability_delta,11.4,9.044335243676011,3.4722906208665805,19.32770937913342,5,0.03313242197036742,0.11860759062970433,-0.07083171506546307,0.1370965590061979,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,Fruits,single_feature_probability_delta,12.6,5.9413803110051795,7.392150539810122,17.80784946018988,5,-0.0042716357856988395,0.008868289524988556,-0.012045034288732142,0.003501762717334462,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,global,Fruits,single_feature_probability_delta,12.6,5.9413803110051795,7.392150539810122,17.80784946018988,5,-0.0042716357856988395,0.008868289524988556,-0.012045034288732142,0.003501762717334462,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,HeartDiseaseorAttack,single_feature_probability_delta,12.8,1.3038404810405297,11.657133428610322,13.942866571389679,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,global,HeartDiseaseorAttack,single_feature_probability_delta,12.8,1.3038404810405297,11.657133428610322,13.942866571389679,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,Education,single_feature_probability_delta,13.8,6.906518659932803,7.746169477099645,19.853830522900356,5,-0.00089806756004688,0.0012098335592123069,-0.0019585334313517,0.00016239831125794,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,global,Education,single_feature_probability_delta,13.8,6.906518659932803,7.746169477099645,19.853830522900356,5,-0.00089806756004688,0.0012098335592123069,-0.0019585334313517,0.00016239831125794,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,Smoker,single_feature_probability_delta,15.0,0.0,15.0,15.0,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,global,Smoker,single_feature_probability_delta,15.0,0.0,15.0,15.0,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,Stroke,single_feature_probability_delta,15.4,2.1908902300206643,13.479600041657989,17.320399958342012,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,global,Stroke,single_feature_probability_delta,15.4,2.1908902300206643,13.479600041657989,17.320399958342012,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,NoDocbcCost,single_feature_probability_delta,17.0,0.0,17.0,17.0,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,global,NoDocbcCost,single_feature_probability_delta,17.0,0.0,17.0,17.0,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,HvyAlcoholConsump,single_feature_probability_delta,17.6,2.7018512172212596,15.231722989175465,19.968277010824536,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,global,HvyAlcoholConsump,single_feature_probability_delta,17.6,2.7018512172212596,15.231722989175465,19.968277010824536,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,calib_f1_optimal,global,DiffWalk,single_feature_probability_delta,20.4,0.5477225575051661,19.919900010414494,20.880099989585503,5,0.0,0.0,0.0,0.0,5
cdc,audit,shared,shared,shared,centralized,not_applicable,xgboost,none,fixed_0p5,global,DiffWalk,single_feature_probability_delta,20.4,0.5477225575051661,19.919900010414494,20.880099989585503,5,0.0,0.0,0.0,0.0,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,calib_f1_optimal,global,HighBP,linear_shap_approximation,1.6,0.8944271909999159,0.8160000000000002,2.384,5,-0.029682599321972192,0.37359500238630167,-0.35715305730683916,0.29778785866289476,5
cdc,audit,5,non_iid,0.1,federated,fedavg,logistic,none,fixed_0p5,global,HighBP,linear_shap_approximation,1.6,0.8944271909999159,0.8160000000000002,2.384,5,-0.029682599321972192,0.37359500238630167,-0.35715305730683916,0.29778785866289476,5
cdc,audit,5,non_iid,0.1,federated,fedprox,logistic,none,calib_f1_optimal,global,HighBP,linear_shap_approximation,1.6,0.8944271909999159,0.8160000000000002,2.384,5,-0.02987265269524565,0.37319885365226807,-0.3569958710047007,0.2972505656142094,5
cdc,audit,5,non_iid,0.1,federated,fedprox,logistic,none,fixed_0p5,global,HighBP,linear_shap_approximation,1.6,0.8944271909999159,0.8160000000000002,2.384,5,-0.02987265269524565,0.37319885365226807,-0.3569958710047007,0.2972505656142094,5
